,alt,az,airmass,moonRA,moonDec,moonSep,fieldID,objType,magnitude,mjdExpStart,risen,scheduled,observable
7,17.816064988605596,25.715826444956907,3.2683769817211585,290.4031439815023,-26.217762185830694,114.97952231010423,3873,sdss field,-999.0,59418.203385,True,False,False
8,19.501187591328886,27.011582956802645,2.995568975495814,290.53680243594766,-26.2148055041675,114.91581251055165,3873,sdss field,-999.0,59418.215885,True,False,False
9,21.259804176314127,28.20620062612358,2.757878811507608,290.66871899811724,-26.209527004923924,114.85092189495637,3873,sdss field,-999.0,59418.228385,True,False,False
10,23.085059537938413,29.29422608312712,2.550387688339363,290.7992978966605,-26.201882226642102,114.78462600786241,3873,sdss field,-999.0,59418.240885,True,False,False
11,24.969941457387307,30.269801460712465,2.3688670084650716,290.92895181586744,-26.191840150108884,114.71670826485949,3873,sdss field,-999.0,59418.253385,True,False,False
12,26.907260580372107,31.126499117528642,2.209711741877659,291.058099109573,-26.179383459938872,114.64696145886678,3873,sdss field,-999.0,59418.265885,True,False,False
13,28.889615611373245,31.857143118027633,2.069863247298181,291.18716094453686,-26.16450869072627,114.57518919886392,3873,sdss field,-999.0,59418.278385,True,False,False
14,30.909342592624984,32.45361714572868,1.946732870537919,291.3165584313246,-26.14722625392533,114.50120725211691,3873,sdss field,-999.0,59418.290885,True,False,False
15,32.958446778480464,32.90665919831343,1.8381317169228448,291.4467097472617,-26.127560346213826,114.42484478824426,3873,sdss field,-999.0,59418.303385,True,False,False
16,35.028515288802694,33.20564493149076,1.7422087038345364,291.57802729714376,-26.10554873937828,114.34594550461284,3873,sdss field,-999.0,59418.315885,True,False,False
17,37.11060838366217,33.33836439056484,1.657397255280008,291.7109149182046,-26.081242456423507,114.26436863434672,3873,sdss field,-999.0,59418.328385,True,False,False
18,39.19512710822406,33.29080183375275,1.582370136057323,291.84576518116444,-26.054705336472065,114.17998981525514,3873,sdss field,-999.0,59418.340885,True,False,False
19,41.271655162203245,33.046936377328436,1.5160015584204813,291.9829568013039,-26.026013495593244,114.09270181958155,3873,sdss field,-999.0,59418.353385,True,False,False
20,43.32877370526358,32.58859371569478,1.4573355878178107,292.12285217131006,-25.995254692022673,114.00241514610286,3873,sdss field,-999.0,59418.365885,True,False,True
21,45.353849772545935,31.895397852011104,1.405559904107718,292.26579506083243,-25.962527602498053,113.90905845987413,3873,sdss field,-999.0,59418.378385,True,False,True
22,47.33280281068118,30.9448983822754,1.3599840658606508,292.41210848308987,-25.927941021391145,113.81257888902195,3873,sdss field,-999.0,59418.390885,True,False,True
23,49.249860794931486,29.71298424564223,1.3200215349001474,292.562092756662,-25.891612991560635,113.71294217287577,3873,sdss field,-999.0,59418.403385,True,False,True
24,51.087328589162304,28.174737107351515,1.2851748326835333,292.7160237575994,-25.85366988011746,113.61013267520381,3873,sdss field,-999.0,59418.415885,True,False,True
25,52.8254082627352,26.305918167123824,1.2550233030702547,292.8741513944484,-25.81424540824429,113.50415325435138,3873,sdss field,-999.0,59418.428385,True,False,True
26,54.44213431503715,24.08530044980434,1.2292130482437609,293.03669830191393,-25.773479647571214,113.39502500310557,3873,sdss field,-999.0,59418.440885,True,False,True
27,55.913514003541955,21.498015220843048,1.2074486841893766,293.20385874517046,-25.731517995444538,113.28278687165259,3873,sdss field,-999.0,59418.453385,True,False,True
28,57.21398660560213,18.539917225174815,1.1894866280921799,293.37579775944704,-25.688510138232722,113.16749517044157,3873,sdss field,-999.0,59418.465885,True,False,True
0,12.064204010861971,3.555231615685951,4.784513999615995,289.3877771541074,-26.179786003291344,123.98312459852173,3875,sdss field,-999.0,59418.115885,True,False,False
1,12.35321239684296,5.1804630178023094,4.6742578137425514,289.54369973498956,-26.190811846631288,123.93935148894113,3875,sdss field,-999.0,59418.128385,True,False,False
2,12.748713559577881,6.784149238874277,4.5315399171205115,289.69549884083875,-26.200159582929803,123.8954155862906,3875,sdss field,-999.0,59418.140885,True,False,False
3,13.248762155282229,8.359690216134998,4.363394650044161,289.84345120087795,-26.207706555713713,123.85111213236064,3875,sdss field,-999.0,59418.153385,True,False,False
4,13.850922141780462,9.90064538386207,4.177171074937443,289.9878579606298,-26.213338974133425,123.80623565850237,3875,sdss field,-999.0,59418.165885,True,False,False
5,14.552293213119587,11.400753947014897,3.9798853869719615,290.12904291859576,-26.216952801045647,123.7605814078724,3875,sdss field,-999.0,59418.178385,True,False,False
6,15.349540135884478,12.853945016636565,3.7777626165997216,290.26735057432165,-26.218454579237015,123.71394676995679,3875,sdss field,-999.0,59418.190885,True,False,False
7,16.238923639103785,14.254336855062345,3.5759826753101436,290.4031439815023,-26.217762185830694,123.66613271994692,3875,sdss field,-999.0,59418.203385,True,False,False
8,17.216331495779016,15.596224986912905,3.3786029068828096,290.53680243594766,-26.2148055041675,123.6169452423913,3875,sdss field,-999.0,59418.215885,True,False,False
9,18.277308434608383,16.874059302312588,3.1886085710332153,290.66871899811724,-26.209527004923924,123.5661967315818,3875,sdss field,-999.0,59418.228385,True,False,False
10,19.417083605849403,18.08241066830478,3.008040311943161,290.7992978966605,-26.201882226642102,123.51370734295311,3875,sdss field,-999.0,59418.240885,True,False,False
11,20.63059443538951,19.215927854907132,2.8381561654639493,290.92895181586744,-26.191840150108884,123.45930628907297,3875,sdss field,-999.0,59418.253385,True,False,False
12,21.912505804486365,20.26928579238476,2.679598120259708,291.058099109573,-26.179383459938872,123.40283305927201,3875,sdss field,-999.0,59418.265885,True,False,False
13,23.257223664619534,21.237126410214398,2.5325451589001826,291.18716094453686,-26.16450869072627,123.34413855872887,3875,sdss field,-999.0,59418.278385,True,False,False
14,24.658902295441496,22.113993455574814,2.3968440143586522,291.3165584313246,-26.14722625392533,123.28308614361676,3875,sdss field,-999.0,59418.290885,True,False,False
15,26.111444566419387,22.89426293185643,2.2721151549657654,291.4467097472617,-26.127560346213826,123.21955255079455,3875,sdss field,-999.0,59418.303385,True,False,False
16,27.608494689059334,23.57207109464748,2.1578352064818147,291.57802729714376,-26.10554873937828,123.1534287061857,3875,sdss field,-999.0,59418.315885,True,False,False
17,29.14342303977091,24.141242374005994,2.053398838742548,291.7109149182046,-26.081242456423507,123.08462041397298,3875,sdss field,-999.0,59418.328385,True,False,False
18,30.7093028152397,24.59522028421838,1.958163749693696,291.84576518116444,-26.054705336472065,123.01304891062998,3875,sdss field,-999.0,59418.340885,True,False,False
19,32.29887840513195,24.927005331061416,1.8714823050901006,291.9829568013039,-26.026013495593244,122.93865128571927,3875,sdss field,-999.0,59418.353385,True,False,False
20,33.904525631821826,25.129105319048765,1.792722975993117,292.12285217131006,-25.995254692022673,122.86138077301305,3875,sdss field,-999.0,59418.365885,True,False,False
21,35.518204353777065,25.193505334761028,1.7212841843349633,292.26579506083243,-25.962527602498053,122.78120690279124,3875,sdss field,-999.0,59418.378385,True,False,False
22,37.13140441118246,25.11166714920184,1.6566026368395856,292.41210848308987,-25.927941021391145,122.69811552588942,3875,sdss field,-999.0,59418.390885,True,False,False
23,38.735086703380055,24.874570896148995,1.5981577514704532,292.562092756662,-25.891612991560635,122.61210870786195,3875,sdss field,-999.0,59418.403385,True,False,False
24,40.31962223079428,24.47281556417653,1.5454733880036844,292.7160237575994,-25.85366988011746,122.52320450784228,3875,sdss field,-999.0,59418.415885,True,False,False
25,41.87473349249553,23.896798856436064,1.498117776992854,292.8741513944484,-25.81424540824429,122.43143663851306,3875,sdss field,-999.0,59418.428385,True,False,True
26,43.389444670456946,23.13700070567692,1.45570229694249,293.03669830191393,-25.773479647571214,122.33685402085638,3875,sdss field,-999.0,59418.440885,True,False,True
27,44.852049586036564,22.184397087743495,1.4178795650179505,293.20385874517046,-25.731517995444538,122.23952024751419,3875,sdss field,-999.0,59418.453385,True,False,True
28,46.250109509054425,21.031029846108492,1.3843411671427064,293.37579775944704,-25.688510138232722,122.13951295518089,3875,sdss field,-999.0,59418.465885,True,False,True
0,-0.11933601293936213,14.233176540984447,-480.1217966604176,289.3877771541074,-26.179786003291344,117.87775738463411,3876,sdss field,-999.0,59418.115885,False,False,True
1,0.8911071208135566,16.652473974602557,64.29988954356574,289.54369973498956,-26.190811846631288,117.79601172909048,3876,sdss field,-999.0,59418.128385,True,False,False
2,2.0528920836653026,19.003573876586575,27.91575889395384,289.69549884083875,-26.200159582929803,117.7153928332453,3876,sdss field,-999.0,59418.140885,True,False,False
3,3.3595342574202,21.279102939142806,17.064455756512558,289.84345120087795,-26.207706555713713,117.6356449250066,3876,sdss field,-999.0,59418.153385,True,False,False
4,4.80407743582129,23.472618224087658,11.94047555214625,289.9878579606298,-26.213338974133425,117.55650498088623,3876,sdss field,-999.0,59418.165885,True,False,False
5,6.379214971603866,25.578541125324794,9.000218107325145,290.12904291859576,-26.216952801045647,117.47770443925533,3876,sdss field,-999.0,59418.178385,True,False,False
6,8.077400289105212,27.592054950280147,7.11689487891596,290.26735057432165,-26.218454579237015,117.39897097287307,3876,sdss field,-999.0,59418.190885,True,False,False
7,9.890943411667356,29.508972830186497,5.821623661156938,290.4031439815023,-26.217762185830694,117.32003031679011,3876,sdss field,-999.0,59418.203385,True,False,False
8,11.812091349431082,31.325582204504293,4.88513529002656,290.53680243594766,-26.2148055041675,117.2406081265494,3876,sdss field,-999.0,59418.215885,True,False,False
9,13.833091121607517,33.03847083773993,4.18245026816074,290.66871899811724,-26.209527004923924,117.16043186114801,3876,sdss field,-999.0,59418.228385,True,False,False
10,15.946234963397513,34.64433767346668,3.6398683820848627,290.7992978966605,-26.201882226642102,117.07923265672736,3876,sdss field,-999.0,59418.240885,True,False,False
11,18.143887750074732,36.139789828155976,3.2112582097514317,290.92895181586744,-26.191840150108884,116.99674718543436,3876,sdss field,-999.0,59418.253385,True,False,False
12,20.418496830911728,37.521124815347704,2.866359328781108,291.058099109573,-26.179383459938872,116.91271947057803,3876,sdss field,-999.0,59418.265885,True,False,False
13,22.762584469610523,38.78409483363821,2.5845569804926853,291.18716094453686,-26.16450869072627,116.82690265427425,3876,sdss field,-999.0,59418.278385,True,False,False
14,25.16872269765898,39.923647454317496,2.3513627736751843,291.3165584313246,-26.14722625392533,116.73906068201755,3876,sdss field,-999.0,59418.290885,True,False,False
15,27.62948984776442,40.93363443390005,2.156324475542444,291.4467097472617,-26.127560346213826,116.64896990202209,3876,sdss field,-999.0,59418.303385,True,False,False
16,30.137407176717698,41.80647743817229,1.9917324424853338,291.57802729714376,-26.10554873937828,116.55642055333634,3876,sdss field,-999.0,59418.315885,True,False,False
17,32.6848527524526,42.532776127004816,1.8517907017817787,291.7109149182046,-26.081242456423507,116.46121814277446,3876,sdss field,-999.0,59418.328385,True,False,False
18,35.26394827401436,43.10084033487201,1.7320696787827128,291.84576518116444,-26.054705336472065,116.36318468257086,3876,sdss field,-999.0,59418.340885,True,False,False
19,37.866412313709056,43.49612398001584,1.6291354025762603,291.9829568013039,-26.026013495593244,116.26215978620274,3876,sdss field,-999.0,59418.353385,True,False,False
20,40.483370748509905,43.70053442795802,1.5402925329889245,292.12285217131006,-25.995254692022673,116.15800162166808,3876,sdss field,-999.0,59418.365885,True,False,False
21,43.10511152222674,43.69158847551259,1.4634026895314056,292.26579506083243,-25.962527602498053,116.05058770147852,3876,sdss field,-999.0,59418.378385,True,False,True
22,45.720766181483,43.44138775765239,1.3967537393544587,292.41210848308987,-25.927941021391145,115.93981551741136,3876,sdss field,-999.0,59418.390885,True,False,True
23,48.317895039549384,42.915398169444906,1.3389642752786937,292.562092756662,-25.891612991560635,115.8256030101276,3876,sdss field,-999.0,59418.403385,True,False,True
24,50.88194650655001,42.071051768608676,1.2889128474772744,292.7160237575994,-25.85366988011746,115.7078888865487,3876,sdss field,-999.0,59418.415885,True,False,True
25,53.395556070715514,40.856268510157285,1.2456849025579526,292.8741513944484,-25.81424540824429,115.58663277195312,3876,sdss field,-999.0,59418.428385,True,False,True
26,55.83765088486411,39.20816036098549,1.2085325901829331,293.03669830191393,-25.773479647571214,115.46181520882244,3876,sdss field,-999.0,59418.440885,True,False,True
27,58.18234213115398,37.05249950765339,1.1768440614958393,293.20385874517046,-25.731517995444538,115.33343751548887,3876,sdss field,-999.0,59418.453385,True,False,True
28,60.39764044878056,34.30509560314097,1.150119870809392,293.37579775944704,-25.688510138232722,115.20152149742498,3876,sdss field,-999.0,59418.465885,True,False,True
0,4.696185750553023,12.964140241489059,12.214163968331592,289.3877771541074,-26.179786003291344,117.81613777251215,3878,sdss field,-999.0,59418.115885,True,False,False
1,5.6155015021255315,15.075862859847465,10.219498768722934,289.54369973498956,-26.190811846631288,117.745979115631,3878,sdss field,-999.0,59418.128385,True,False,False
2,6.667940543250586,17.12746624325534,8.612151960960123,289.69549884083875,-26.200159582929803,117.67655068625994,3878,sdss field,-999.0,59418.140885,True,False,False
3,7.848111942470761,19.112059188062574,7.323460631631466,289.84345120087795,-26.207706555713713,117.6076096084266,3878,sdss field,-999.0,59418.153385,True,False,False
4,9.15018663419464,21.02333192828221,6.28840233155178,289.9878579606298,-26.213338974133425,117.53890794727523,3878,sdss field,-999.0,59418.165885,True,False,False
5,10.56797856929612,22.855508286949938,5.452503850790791,290.12904291859576,-26.216952801045647,117.47019434947772,3878,sdss field,-999.0,59418.178385,True,False,False
6,12.095019394028803,24.6032716809108,4.7725050547600665,290.26735057432165,-26.218454579237015,117.40121572681791,3878,sdss field,-999.0,59418.190885,True,False,False
7,13.724624115077061,26.261668061001487,4.214862412276895,290.4031439815023,-26.217762185830694,117.33171897795675,3878,sdss field,-999.0,59418.203385,True,False,False
8,15.449945837756696,27.825988815206024,3.7538039584877825,290.53680243594766,-26.2148055041675,117.26145272461086,3878,sdss field,-999.0,59418.215885,True,False,False
9,17.264018137909595,29.29163610274816,3.369553519768332,290.66871899811724,-26.209527004923924,117.19016905601626,3878,sdss field,-999.0,59418.228385,True,False,False
10,19.159784064707026,30.653972329549013,3.0468881886105392,290.7992978966605,-26.201882226642102,117.11762525013631,3878,sdss field,-999.0,59418.240885,True,False,False
11,21.13011104274766,31.908154476972282,2.774024677781781,290.92895181586744,-26.191840150108884,117.04358546583637,3878,sdss field,-999.0,59418.253385,True,False,False
12,23.167791011185365,33.04895286266762,2.541779530243375,291.058099109573,-26.179383459938872,116.96782237957326,3878,sdss field,-999.0,59418.265885,True,False,False
13,25.265525140363522,34.0705528173084,2.342942052389375,291.18716094453686,-26.16450869072627,116.89011876271431,3878,sdss field,-999.0,59418.278385,True,False,False
14,27.415892179063807,34.966336622782364,2.1718072346984756,291.3165584313246,-26.14722625392533,116.8102689676709,3878,sdss field,-999.0,59418.290885,True,False,False
15,29.61129912781994,35.72864212892655,2.023827216239117,291.4467097472617,-26.127560346213826,116.72808032092952,3878,sdss field,-999.0,59418.303385,True,False,False
16,31.843912369920865,36.348493784297204,1.8953500960230134,291.57802729714376,-26.10554873937828,116.64337440011977,3878,sdss field,-999.0,59418.315885,True,False,False
17,34.10556661166411,36.81530164797992,1.7834230879970467,291.7109149182046,-26.081242456423507,116.55598819586382,3878,sdss field,-999.0,59418.328385,True,False,False
18,36.38764816116833,37.11652476502264,1.6856432063466937,291.84576518116444,-26.054705336472065,116.46577513403284,3878,sdss field,-999.0,59418.340885,True,False,False
19,38.68094799190818,37.2372977273334,1.600043232287425,291.9829568013039,-26.026013495593244,116.3726059572951,3878,sdss field,-999.0,59418.353385,True,False,False
20,40.975479041706116,37.160024624033625,1.5250040237111824,292.12285217131006,-25.995254692022673,116.2763694665973,3878,sdss field,-999.0,59418.365885,True,False,False
21,43.26025133914763,36.86395486526634,1.4591866247795373,292.26579506083243,-25.962527602498053,116.17697310540554,3878,sdss field,-999.0,59418.378385,True,False,True
22,45.52299824726481,36.32477376746496,1.401479364392071,292.41210848308987,-25.927941021391145,116.0743433956086,3878,sdss field,-999.0,59418.390885,True,False,True
23,47.74984834795583,35.51427208210742,1.350956383104639,292.562092756662,-25.891612991560635,115.96842621772818,3878,sdss field,-999.0,59418.403385,True,False,True
24,49.924941453393465,34.400209387938034,1.3068449416465875,292.7160237575994,-25.85366988011746,115.85918694893545,3878,sdss field,-999.0,59418.415885,True,False,True
25,52.029996654025425,32.94656394195068,1.2684995287792107,292.8741513944484,-25.81424540824429,115.74661044875263,3878,sdss field,-999.0,59418.428385,True,False,True
26,54.04385883605601,31.11447112793886,1.235381276566909,293.03669830191393,-25.773479647571214,115.63070090504944,3878,sdss field,-999.0,59418.440885,True,False,True
27,55.94208282258432,28.86428697888105,1.2070415547760784,293.20385874517046,-25.731517995444538,115.51148155368922,3878,sdss field,-999.0,59418.453385,True,False,True
28,57.696666288170846,26.159333002674554,1.1831088856674585,293.37579775944704,-25.688510138232722,115.38899426706593,3878,sdss field,-999.0,59418.465885,True,False,True
0,9.806531445794405,11.91118651771274,5.871238001607336,289.3877771541074,-26.179786003291344,117.2099268459206,3880,sdss field,-999.0,59418.115885,True,False,False
1,10.647219740986477,13.687488091235275,5.412386964994263,289.54369973498956,-26.190811846631288,117.15250335473931,3880,sdss field,-999.0,59418.128385,True,False,False
2,11.6004588885061,15.409180561489746,4.973002398711712,289.69549884083875,-26.200159582929803,117.09539505162567,3880,sdss field,-999.0,59418.140885,True,False,False
3,12.661687754890016,17.069953950186843,4.562172005444957,289.84345120087795,-26.207706555713713,117.03837447193744,3880,sdss field,-999.0,59418.153385,True,False,False
4,13.825953389141572,18.66381562609646,4.184567377279644,289.9878579606298,-26.213338974133425,116.98121144908967,3880,sdss field,-999.0,59418.165885,True,False,False
5,15.087960023041163,20.185051339479692,3.8416971651011895,290.12904291859576,-26.216952801045647,116.92367466393871,3880,sdss field,-999.0,59418.178385,True,False,False
6,16.442113655514447,21.628169323571075,3.532988429127544,290.26735057432165,-26.218454579237015,116.86553321975153,3880,sdss field,-999.0,59418.190885,True,False,False
7,17.8825604971795,22.987828832015836,3.256618682864863,290.4031439815023,-26.217762185830694,116.80655823672022,3880,sdss field,-999.0,59418.203385,True,False,False
8,19.403217851753382,24.258754606905672,3.010106993515665,290.53680243594766,-26.2148055041675,116.74652444388522,3880,sdss field,-999.0,59418.215885,True,False,False
9,20.997796209722942,25.435638651211086,2.790707742205123,290.66871899811724,-26.209527004923924,116.68521176184066,3880,sdss field,-999.0,59418.228385,True,False,False
10,22.65981155118582,26.513030542163083,2.595657371202222,290.7992978966605,-26.201882226642102,116.62240684763283,3880,sdss field,-999.0,59418.240885,True,False,False
11,24.382586996270568,27.485217318958394,2.4223184221645244,290.92895181586744,-26.191840150108884,116.55790459595954,3880,sdss field,-999.0,59418.253385,True,False,False
12,26.15924297968179,28.346093805562695,2.268255296024261,291.058099109573,-26.179383459938872,116.49150957306625,3880,sdss field,-999.0,59418.265885,True,False,False
13,27.982675186574603,29.08902425622543,2.1312665843726455,291.18716094453686,-26.16450869072627,116.42303737945102,3880,sdss field,-999.0,59418.278385,True,False,False
14,29.845519385756443,29.70669643199019,2.009391042567302,291.3165584313246,-26.14722625392533,116.35231591384705,3880,sdss field,-999.0,59418.290885,True,False,False
15,31.74010224598309,30.190969915028184,1.9008984867498293,291.4467097472617,-26.127560346213826,116.27918653686852,3880,sdss field,-999.0,59418.303385,True,False,False
16,33.6583771359541,30.532721775757146,1.8042728330524396,291.57802729714376,-26.10554873937828,116.20350511499495,3880,sdss field,-999.0,59418.315885,True,False,False
17,35.59184383294615,30.72169494814958,1.7181917499929351,291.7109149182046,-26.081242456423507,116.12514294639092,3880,sdss field,-999.0,59418.328385,True,False,False
18,37.53145122409708,30.746358276956922,1.641505585154186,291.84576518116444,-26.054705336472065,116.0439875483168,3880,sdss field,-999.0,59418.340885,True,False,False
19,39.46748239009338,30.59379265311843,1.573217072932875,291.9829568013039,-26.026013495593244,115.95994330654206,3880,sdss field,-999.0,59418.353385,True,False,False
20,41.389422334951156,30.24962565769172,1.5124626035909303,292.12285217131006,-25.995254692022673,115.8729319887984,3880,sdss field,-999.0,59418.365885,True,False,False
21,43.28581022596895,29.698048339047975,1.4584953932440885,292.26579506083243,-25.962527602498053,115.78289310897375,3880,sdss field,-999.0,59418.378385,True,False,True
22,45.144080747941956,28.921962701031813,1.4106706363021726,292.41210848308987,-25.927941021391145,115.68978415174023,3880,sdss field,-999.0,59418.390885,True,False,True
23,46.950403732522176,27.90332699404464,1.3684325751476654,292.562092756662,-25.891612991560635,115.59358065293299,3880,sdss field,-999.0,59418.403385,True,False,True
24,48.689537978469396,26.623786257762116,1.3313033498460343,292.7160237575994,-25.85366988011746,115.49427614965283,3880,sdss field,-999.0,59418.415885,True,False,True
25,50.34472484753637,25.06569281516873,1.2988734583178112,292.8741513944484,-25.81424540824429,115.39188199305936,3880,sdss field,-999.0,59418.428385,True,False,True
26,51.897659629041605,23.21362541433733,1.270793651611979,293.03669830191393,-25.773479647571214,115.28642703689891,3880,sdss field,-999.0,59418.440885,True,False,True
27,53.32859251636239,21.056489179102027,1.2467680975092499,293.20385874517046,-25.731517995444538,115.1779572152553,3880,sdss field,-999.0,59418.453385,True,False,True
28,54.61662277882605,18.59019731936539,1.2265486598301432,293.37579775944704,-25.688510138232722,115.0665350072724,3880,sdss field,-999.0,59418.465885,True,False,True
0,-3.9103509568267434,13.042283818365169,-14.663717807628624,289.3877771541074,-26.179786003291344,119.9007486931646,3882,sdss field,-999.0,59418.115885,False,False,True
1,-2.968262300230626,15.707145798268087,-19.311439045407887,289.54369973498956,-26.190811846631288,119.81141823459498,3882,sdss field,-999.0,59418.128385,False,False,True
2,-1.8584459224339038,18.304023634723382,-30.835348402339392,289.69549884083875,-26.200159582929803,119.72347488924589,3882,sdss field,-999.0,59418.140885,False,False,True
3,-0.5877559706323953,20.82430075089882,-97.48396831713322,289.84345120087795,-26.207706555713713,119.63665626340905,3882,sdss field,-999.0,59418.153385,False,False,True
4,0.8363429402858278,23.26060313902081,68.50995145414701,289.9878579606298,-26.213338974133425,119.55069115548132,3882,sdss field,-999.0,59418.165885,True,False,False
5,2.405935722203728,25.60675357400055,23.82134343420518,290.12904291859576,-26.216952801045647,119.46530130553481,3882,sdss field,-999.0,59418.178385,True,False,False
6,4.112805969452083,27.857674106066888,13.943038834667886,290.26735057432165,-26.218454579237015,119.38020321604608,3882,sdss field,-999.0,59418.190885,True,False,False
7,5.94856905935545,30.00924728033091,9.649184652878306,290.4031439815023,-26.217762185830694,119.29511004061187,3882,sdss field,-999.0,59418.203385,True,False,False
8,7.904785834503906,32.05814647455591,7.27128457603543,290.53680243594766,-26.2148055041675,119.20973351478341,3882,sdss field,-999.0,59418.215885,True,False,False
9,9.973055068578963,34.00164434648084,5.77417128494585,290.66871899811724,-26.209527004923924,119.12378592383628,3882,sdss field,-999.0,59418.228385,True,False,False
10,12.145084248414218,35.837406291878736,4.753125403549492,290.7992978966605,-26.201882226642102,119.03698207184601,3882,sdss field,-999.0,59418.240885,True,False,False
11,14.41273913364085,37.56327319855596,4.017593271909316,290.92895181586744,-26.191840150108884,118.94904124659358,3882,sdss field,-999.0,59418.253385,True,False,False
12,16.768073049956847,39.17703490806516,3.4662248760051164,291.058099109573,-26.179383459938872,118.85968914980972,3882,sdss field,-999.0,59418.265885,True,False,False
13,19.203337121572687,40.676192926356194,3.0402376959991044,291.18716094453686,-26.16450869072627,118.768659788954,3882,sdss field,-999.0,59418.278385,True,False,False
14,21.710972435910197,42.057707858051174,2.7032529670142047,291.3165584313246,-26.14722625392533,118.67569729243077,3882,sdss field,-999.0,59418.290885,True,False,False
15,24.283584742814565,43.31772389621277,2.4315918772638665,291.4467097472617,-26.127560346213826,118.58055764586912,3882,sdss field,-999.0,59418.303385,True,False,False
16,26.913901578251913,44.4512591466905,2.209207187073122,291.57802729714376,-26.10554873937828,118.48301032133436,3882,sdss field,-999.0,59418.315885,True,False,False
17,29.59471063279175,45.45184633710706,2.0248588050999827,291.7109149182046,-26.081242456423507,118.38283979895999,3882,sdss field,-999.0,59418.328385,True,False,False
18,32.31877688570928,46.31110325318566,1.8704548113646187,291.84576518116444,-26.054705336472065,118.2798469504209,3882,sdss field,-999.0,59418.340885,True,False,False
19,35.078734074209336,47.018205424244556,1.7400335949888095,291.9829568013039,-26.026013495593244,118.17385028064254,3882,sdss field,-999.0,59418.353385,True,False,False
20,37.866943559095624,47.55922471552979,1.6291159757652593,292.12285217131006,-25.995254692022673,118.06468702608016,3882,sdss field,-999.0,59418.365885,True,False,False
21,40.67531008126406,47.91628588651209,1.534279687419211,292.26579506083243,-25.962527602498053,117.95221408644679,3882,sdss field,-999.0,59418.378385,True,False,False
22,43.49503879665788,48.06647849637304,1.4528722456540248,292.41210848308987,-25.927941021391145,117.83630879726675,3882,sdss field,-999.0,59418.390885,True,False,True
23,46.31631086103671,47.980444288211906,1.382812587988637,292.562092756662,-25.891612991560635,117.71686953169774,3882,sdss field,-999.0,59418.403385,True,False,True
24,49.127844481423566,47.62054319082306,1.3224512007592522,292.7160237575994,-25.85366988011746,117.593816144028,3882,sdss field,-999.0,59418.415885,True,False,True
25,51.91629403501128,46.93849341277255,1.2704697036664265,292.8741513944484,-25.81424540824429,117.46709023988875,3882,sdss field,-999.0,59418.428385,True,False,True
26,54.66542063793328,45.872406226700896,1.225807628154074,293.03669830191393,-25.773479647571214,117.33665528479219,3882,sdss field,-999.0,59418.440885,True,False,True
27,57.35494449493986,44.343250150970164,1.187608307196734,293.20385874517046,-25.731517995444538,117.20249656382273,3882,sdss field,-999.0,59418.453385,True,False,True
28,59.95896975656075,42.2511073377986,1.1551784406846672,293.37579775944704,-25.688510138232722,117.0646209837211,3882,sdss field,-999.0,59418.465885,True,False,True
0,-1.5610900985082177,12.380250706450536,-36.706958255754344,289.3877771541074,-26.179786003291344,120.02176413613087,3883,sdss field,-999.0,59418.115885,False,False,True
1,-0.666339574208181,14.895877718621694,-85.98779559162855,289.54369973498956,-26.190811846631288,119.93785258988906,3883,sdss field,-999.0,59418.128385,False,False,True
2,0.38740540882227226,17.34868501584784,147.89730546922596,289.69549884083875,-26.200159582929803,119.85513364598431,3883,sdss field,-999.0,59418.140885,True,False,False
3,1.5939574740393356,19.730401579153707,35.950250688437706,289.84345120087795,-26.207706555713713,119.7733503663305,3883,sdss field,-999.0,59418.153385,True,False,False
4,2.9465440202264253,22.033772653382883,19.453652204923543,289.9878579606298,-26.213338974133425,119.69223805565576,3883,sdss field,-999.0,59418.165885,True,False,False
5,4.437941193419865,24.252526027735847,12.923359843937858,290.12904291859576,-26.216952801045647,119.61152598205146,3883,sdss field,-999.0,59418.178385,True,False,False
6,6.060600129522375,26.381294345985864,9.471465482833551,290.26735057432165,-26.218454579237015,119.53093916107375,3883,sdss field,-999.0,59418.190885,True,False,False
7,7.806760915488364,28.41550072992395,7.362009441603146,290.4031439815023,-26.217762185830694,119.45020019964647,3883,sdss field,-999.0,59418.203385,True,False,False
8,9.668551092774596,30.3512152145536,5.954212779637669,290.53680243594766,-26.2148055041675,119.3690311744217,3883,sdss field,-999.0,59418.215885,True,False,False
9,11.63806670817097,32.18498863249249,4.957152944585315,290.66871899811724,-26.209527004923924,119.28715553907256,3883,sdss field,-999.0,59418.228385,True,False,False
10,13.707434968866005,33.91366914882908,4.220046441369825,290.7992978966605,-26.201882226642102,119.2043000259582,3883,sdss field,-999.0,59418.240885,True,False,False
11,15.868858315746213,35.53420470356583,3.6571569289966237,290.92895181586744,-26.191840150108884,119.12019653652806,3883,sdss field,-999.0,59418.253385,True,False,False
12,18.114640144162514,37.04343237055715,3.2162687203519935,291.058099109573,-26.179383459938872,119.03458399102762,3883,sdss field,-999.0,59418.265885,True,False,False
13,20.437192632797057,38.43785332288699,2.863849211782927,291.18716094453686,-26.16450869072627,118.94721013362869,3883,sdss field,-999.0,59418.278385,True,False,False
14,22.82902696068142,39.713389539671816,2.5774353904880725,291.3165584313246,-26.14722625392533,118.85783325656853,3883,sdss field,-999.0,59418.290885,True,False,False
