,fieldID,mjdExpStart,mjd,mjdNightStart,mjdNightEnd,mjdExptime,scheduled,racen,deccen,alt,az,airmass,moonRA,moonDec,moonAlt,moonAz,moonSep,moonPhase
4232,4682,59418.415885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,59.03971428253817,302.0176782518874,1.166147995960592,292.7160237575994,-25.85366988011746,13.27460904026176,226.84579149733185,71.0318954130016,0.9925486561599411
4233,4682,59418.428385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,55.8099588866212,301.3419758953899,1.208929257145388,292.8741513944484,-25.81424540824429,10.569612899946314,229.7467987851008,70.96538942280735,0.9927777727257359
4234,4682,59418.440885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,52.56397271439264,301.06115347895394,1.2593942169618582,293.036698301914,-25.773479647571214,7.750428588092705,232.50319652635955,70.89705436449637,0.9930025801193784
4235,4682,59418.453385,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,49.31389267021809,301.0912492130767,1.3187524500558268,293.20385874517046,-25.73151799544454,4.829434247697661,235.12647978459472,70.82702210018407,0.9932230785225771
4236,4682,59418.465885,59418.0,59418.115885,59418.4812,0.0125,False,307.64982522081897,43.84299277811414,46.06929913426727,301.3732714017169,1.3885427908750263,293.37579775944704,-25.688510138232722,1.8178151410813908,237.6284304447382,70.75543608364343,0.9934392681772156
4237,4683,59418.140885,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,43.39279446990209,59.507435233214665,1.455612272933745,289.69549884083875,-26.200159582929803,17.60153904415474,138.97763844984908,70.46868290144297,0.9864182643453983
4238,4683,59418.153385,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,46.67124756800089,60.03870527489416,1.374705544841147,289.84345120087795,-26.20770655571372,19.922998365401615,142.31001649207963,70.44979659231905,0.9867421066244295
4239,4683,59418.165885,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,49.96399278792717,60.3645653023745,1.3060962876523854,289.9878579606298,-26.21333897413343,22.074150222533525,145.8205030598063,70.4299127481593,0.9870616510384418
4240,4683,59418.178385,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,53.26349756725913,60.44245688033378,1.2478245084919168,290.12904291859576,-26.216952801045647,24.037361350296564,149.51180939025917,70.4088532252319,0.9873768964300307
4241,4683,59418.190885,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,56.5606994519125,60.21191523936069,1.1983653161493109,290.26735057432165,-26.21845457923701,25.794493519734324,153.38237965407205,70.38644918068171,0.9876878417053758
4242,4683,59418.203385,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,59.844053602856164,59.58558345598372,1.156522201255623,290.4031439815023,-26.21776218583069,27.32739928022599,157.42541324716294,70.36254224320089,0.9879944858300702
4243,4683,59418.215885,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,63.09794120992692,58.43457333429613,1.1213512007621504,290.53680243594766,-26.214805504167497,28.618560524394315,161.62803724956154,70.33698561148455,0.9882968278372497
4244,4683,59418.228385,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,66.29989382919715,56.564119945388896,1.092106219801508,290.66871899811724,-26.20952700492392,29.651847278916325,165.9708031508356,70.30964507552575,0.9885948668149689
4245,4683,59418.240885,59418.0,59418.115885,59418.4812,0.0125,False,304.5291056765396,42.930112227639725,69.4155514871455,53.67282268620035,1.0681991766977688,290.7992978966605,-26.201882226642105,30.413345476717534,170.42768807191746,70.28039994529446,0.9888886019146416
